race_code,Ｒ,場コード,距離,コース,頭数,クラス名,馬番,枠番,ketto_toroku_bango,馬名,年齢,性別,騎手,調教師,馬主(最新/仮想),斤量,オッズ,人気,場所
2026062803020204,04,03,1200,17,14,701,09,6,2024100265,サリードゥ,02,2,津村明秀,鈴木伸尋,黒須　不二男,550,0033,02,福島
2026062803020204,04,03,1200,17,14,701,10,6,2024105243,リケアチャチャチャ,02,2,石田拓郎,上原博之,稲場　澄,520,0792,11,福島
2026062803020204,04,03,1200,17,14,701,11,7,2024100286,マリノシークレット,02,2,上里直汰,武市康男,矢野　まり子,520,1143,13,福島
2026062803020204,04,03,1200,17,14,701,12,7,2024102836,ミッドナイトドア,02,2,柴田大知,伊藤大士,ミルファーム,550,1118,12,福島
2026062803020204,04,03,1200,17,14,701,13,8,2024107129,ウインリスノアール,02,2,石神深道,和田正一,ウイン,520,0264,07,福島
2026062803020204,04,03,1200,17,14,701,14,8,2024103425,ヤマニンアルセド,02,2,横山武史,長谷川浩,土井　肇,550,0303,08,福島
2026062803020205,05,03,1800,17,14,701,01,1,2024104102,ウィナーズチェック,02,2,ゴンサル,和田勇介,岡田　牧雄,550,0587,09,福島
2026062803020205,05,03,1800,17,14,701,02,2,2024105550,マルガリート,02,2,江田照男,佐藤吉勝,佐藤　壽男,550,1314,13,福島
2026062803020205,05,03,1800,17,14,701,03,3,2024106675,ラッキースパークル,02,1,戸崎圭太,松永幹夫,サンデーレーシング,550,0032,02,福島
2026062803020205,05,03,1800,17,14,701,04,3,2024106124,ビップヴィーナス,02,2,丸山元気,田島俊明,鈴木　邦英,550,0167,05,福島
2026062803020205,05,03,1800,17,14,701,05,4,2024100316,アルアンダルス,02,2,Ｍ．デム,小野次郎,布施　慶士,550,0704,10,福島
2026062803020205,05,03,1800,17,14,701,06,4,2024103554,プリメラエストレラ,02,1,三浦皇成,橋田宜長,ノースヒルズ,550,0957,11,福島
2026062803020205,05,03,1800,17,14,701,07,5,2024100561,センターアイランド,02,1,横山武史,嘉藤貴行,中島　照夫,550,0050,03,福島
2026062803020205,05,03,1800,17,14,701,08,5,2024106982,レッジェランツァ,02,1,津村明秀,田中博康,サンデーレーシング,550,0024,01,福島
2026062803020205,05,03,1800,17,14,701,09,6,2024101971,マーゴットパラディ,02,1,荻野極　,伊坂重信,前田　良平,550,0216,06,福島
2026062803020205,05,03,1800,17,14,701,10,6,2024107115,モンドドゥアムール,02,2,松山弘平,高橋康之,福盛　訓之,550,0971,12,福島
2026062803020205,05,03,1800,17,14,701,11,7,2024101755,トリプティーク,02,2,柴田大知,和田雄二,本田　恒雄,550,2414,14,福島
2026062803020205,05,03,1800,17,14,701,12,7,2024102506,アルデアーク,02,1,横山典弘,村田一誠,秋元　竜弥,550,0536,07,福島
2026062803020205,05,03,1800,17,14,701,13,8,2024103053,ウインワーグナー,02,1,菊沢一樹,武市康男,ウイン,550,0080,04,福島
2026062803020205,05,03,1800,17,14,701,14,8,2024101268,カペラテソーロ,02,1,木幡巧也,牧光二　,了徳寺健二ホールディングス,550,0569,08,福島
2026062803020206,06,03,1150,24,16,703,01,1,2023103727,オレンジリバー,03,2,菊沢一樹,黒岩陽一,Ｇ１レーシング,550,0301,07,福島
2026062803020206,06,03,1150,24,16,703,02,1,2023103702,リアアーテシアン,03,2,高杉吏麒,武井亮　,フィールドレーシング,550,0059,04,福島
2026062803020206,06,03,1150,24,16,703,03,2,2023106132,ペイシャラム,03,2,石田拓郎,菊川正達,北所　直人,520,2170,12,福島
2026062803020206,06,03,1150,24,16,703,04,2,2023104590,スカット,03,2,佐藤翔馬,堀内岳志,本杉　芳郎,520,0117,06,福島
2026062803020206,06,03,1150,24,16,703,05,3,2023102560,リバージュエル,03,2,石橋脩　,高柳瑞樹,荒井　泰樹,550,0494,09,福島
2026062803020206,06,03,1150,24,16,703,06,3,2023100925,サトノワーグナー,03,1,戸崎圭太,斎藤誠　,里見　治,570,0040,02,福島
2026062803020206,06,03,1150,24,16,703,07,4,2023100102,イイクニパッション,03,1,石神深道,深山雅史,武中　進,540,0028,01,福島
2026062803020206,06,03,1150,24,16,703,08,4,2023101772,ハクサンスオーノ,03,1,上里直汰,加藤士津,河崎　五市,540,1273,10,福島
2026062803020206,06,03,1150,24,16,703,09,5,2023102254,モリガン,03,2,水沼元輝,柄崎将寿,武田　茂男,520,2101,11,福島
2026062803020206,06,03,1150,24,16,703,10,5,2023105694,ハクサンレイホウ,03,1,小林脩斗,武藤善則,河崎　五市,570,3582,14,福島
2026062803020206,06,03,1150,24,16,703,11,6,2023102422,ミラビリオン,03,1,松山弘平,伊坂重信,ノルマンディーサラブレッドレーシング,570,0078,05,福島
2026062803020206,06,03,1150,24,16,703,12,6,2023102319,ロジシーザ,03,1,松岡正海,古賀慎明,久米田　正明,570,0361,08,福島
2026062803020206,06,03,1150,24,16,703,13,7,2023103662,カーニバルウェイ,03,2,柴田大知,清水英克,ユートピア牧場,550,4309,15,福島
2026062803020206,06,03,1150,24,16,703,14,7,2023102924,ハミングディスト,03,2,小崎綾也,嘉藤貴行,飯田　正剛,550,3470,13,福島
2026062803020206,06,03,1150,24,16,703,15,8,2023100856,アリアーネ,03,2,菅原隆一,鈴木慎太,井手　慶祐,550,5089,16,福島
2026062803020206,06,03,1150,24,16,703,16,8,2023104392,オレンジキャンパス,03,2,武藤雅　,武藤善則,ノースヒルズ,550,0058,03,福島
2026062803020207,07,03,1200,17,15,703,01,1,2023101348,ニチヤヲツイデ,03,2,野中悠太,高橋文雅,福田　光博,550,3030,11,福島
2026062803020207,07,03,1200,17,15,703,02,1,2023103816,オドラタス,03,2,田口貫太,林徹　　,Ｇ１レーシング,550,0072,03,福島
2026062803020207,07,03,1200,17,15,703,03,2,2023100321,ウインディナナコ,03,2,佐藤翔馬,勢司和浩,木村　廣太,520,0528,08,福島
2026062803020207,07,03,1200,17,15,703,04,2,2023104977,ニットウエース,03,1,武藤雅　,稲垣幸雄,日東牧場,570,0779,10,福島
2026062803020207,07,03,1200,17,15,703,05,3,2023103195,ノーブルラホーヤ,03,2,石田拓郎,深山雅史,ヒダカ・ブリーダーズ・ユニオン,520,0319,06,福島
2026062803020207,07,03,1200,17,15,703,06,3,2023107249,スーホ,03,1,荻野極　,上原佑紀,藤田　晋,570,0130,05,福島
2026062803020207,07,03,1200,17,15,703,07,4,2023106095,キッショウダラニ,03,1,木幡巧也,牧光二　,長田　忠千代,570,0024,01,福島
2026062803020207,07,03,1200,17,15,703,08,4,2023106178,ミサトレジーナ,03,2,菅原隆一,天間昭一,戸部　政彦,550,3650,15,福島
2026062803020207,07,03,1200,17,15,703,09,5,2023101925,スコアレジーナ,03,2,高杉吏麒,矢野英一,ノルマンディーサラブレッドレーシング,550,0565,09,福島
2026062803020207,07,03,1200,17,15,703,10,5,2023107419,ベンテンカグラ,03,2,菊沢一樹,勢司和浩,二口　雅一,550,0356,07,福島
2026062803020207,07,03,1200,17,15,703,11,6,2023101396,ホットジュピター,03,2,丸田恭介,千葉直人,阿部　秀夫,550,3538,14,福島
2026062803020207,07,03,1200,17,15,703,12,6,2023106851,ザウシャルト,03,3,小林脩斗,小野次郎,矢野　琢也,570,0000,00,福島
2026062803020207,07,03,1200,17,15,703,13,7,2023103073,カゼノハゴロモ,03,2,木幡育也,的場均　,福田　光博,550,3473,13,福島
2026062803020207,07,03,1200,17,15,703,14,7,2023102633,アイアンパイク,03,2,横山典弘,村田一誠,浅田　次郎,550,0025,02,福島
2026062803020207,07,03,1200,17,15,703,15,8,2023106471,マイネルヴェーゼン,03,1,石川裕紀,相沢郁　,サラブレッドクラブ・ラフィアン,570,0089,04,福島
2026062803020207,07,03,1200,17,15,703,16,8,2023106055,アンパシオンス,03,2,水沼元輝,田島俊明,ライオンレースホース,520,3353,12,福島
2026062803020208,08,03,2600,17,13,005,01,1,2022105597,ゲンジ,04,1,田辺裕信,尾形和幸,高橋　文男,580,0058,03,福島
2026062803020208,08,03,2600,17,13,005,02,2,2023106177,エクセルクラウン,03,1,菊沢一樹,菊沢隆徳,谷川　正純,540,0367,07,福島
2026062803020208,08,03,2600,17,13,005,03,3,2023104361,ヤマニンヘルシェ,03,1,石川裕紀,辻哲英　,土井　肇,540,0086,04,福島
2026062803020208,08,03,2600,17,13,005,04,4,2021104927,リリエンフェルト,05,2,石田拓郎,上原博之,ネコメンレーシング,530,1990,11,福島
2026062803020208,08,03,2600,17,13,005,05,4,2023102994,ニホンピロロジャー,03,1,田口貫太,緒方努　,小林　英一,540,0032,02,福島
2026062803020208,08,03,2600,17,13,005,06,5,2021101088,テイキットイージー,05,1,木幡巧也,萱野浩二,ビッグレッドファーム,580,0615,09,福島
2026062803020208,08,03,2600,17,13,005,07,5,2022103353,ストレートブラック,04,2,松岡正海,奥平雅士,コスモヴューファーム,560,0129,06,福島
2026062803020208,08,03,2600,17,13,005,08,6,2022105289,キロノヴァ,04,1,北村宏司,大竹正博,金子真人ホールディングス,580,0377,08,福島
2026062803020208,08,03,2600,17,13,005,09,6,2023105259,リュクスパトロール,03,2,ゴンサル,加藤士津,田畑　憲士,520,0101,05,福島
2026062803020208,08,03,2600,17,13,005,10,7,2023103287,エースフライト,03,1,戸崎圭太,池江泰寿,ＤＭＭドリームクラブ,540,0025,01,福島
2026062803020208,08,03,2600,17,13,005,11,7,2022105292,オメガストリーム,04,2,丸田恭介,田中勝春,犬飼　優,560,1903,10,福島
2026062803020208,08,03,2600,17,13,005,12,8,2021103237,ジャスティンライズ,05,3,石神深道,大和田成,三木　正浩,550,3016,12,福島
2026062803020208,08,03,2600,17,13,005,13,8,2021103651,グランドフォレスト,05,1,上里直汰,室井潔　,プレディクトレーシング,550,5902,13,福島
2026062803020209,09,03,2000,17,00,010,01,1,2022105796,アリスメティーク,04,2,荻野極　,大竹正博,藤田　岳彦,560,0000,00,福島
2026062803020209,09,03,2000,17,00,010,02,2,2020105183,ウインルピナス,06,2,三浦皇成,鈴木伸尋,ウイン,560,0000,00,福島
2026062803020209,09,03,2000,17,00,010,03,3,2021102597,ラビットアイ,05,2,田口貫太,鈴木孝志,ライオンレースホース,560,0000,00,福島
2026062803020209,09,03,2000,17,00,010,04,3,2021106826,レッセパッセ,05,2,菊沢一樹,柄崎将寿,ビッグレッドファーム,560,0000,00,福島
2026062803020209,09,03,2000,17,00,010,05,4,2021105321,エーデル,05,2,Ｍ．デム,金成貴史,藤沼　利夫,560,0000,00,福島
2026062803020209,09,03,2000,17,00,010,06,4,2022105002,ボウウィンドウ,04,2,戸崎圭太,武井亮　,吉田　和美,560,0000,00,福島
2026062803020209,09,03,2000,17,00,010,07,5,2022106825,コスモイシュタル,04,2,松岡正海,深山雅史,ブルースターズファーム,560,0000,00,福島
2026062803020209,09,03,2000,17,00,010,08,5,2022101925,オデット,04,2,石橋脩　,緒方努　,カナヤマホールディングス,560,0000,00,福島
2026062803020209,09,03,2000,17,00,010,09,6,2022105032,エバーグルーヴ,04,2,高杉吏麒,藤岡健一,宇田　豊,560,0000,00,福島
2026062803020209,09,03,2000,17,00,010,10,6,2021103533,ホウオウシンデレラ,05,2,丸田恭介,奥村武　,小笹　芳央,560,0000,00,福島
2026062803020209,09,03,2000,17,00,010,11,7,2021101068,クロシェットノエル,05,2,武藤雅　,戸田博文,村野　康司,560,0000,00,福島
2026062803020209,09,03,2000,17,00,010,12,7,2022105057,ノビリシマビジョン,04,2,津村明秀,青木孝文,シルクレーシング,560,0000,00,福島
2026062803020209,09,03,2000,17,00,010,13,8,2020103929,オルノア,06,2,小崎綾也,新谷功一,ノルマンディーサラブレッドレーシング,560,0000,00,福島
2026062803020209,09,03,2000,17,00,010,14,8,2021106904,レイピカケ,05,2,団野大成,野中賢二,甘糟　裕介,560,0000,00,福島
2026062803020210,10,03,1700,24,00,016,01,1,2022105694,オリーブグリーン,04,1,松山弘平,矢作芳人,青芝商事,580,0000,00,福島
2026062803020210,10,03,1700,24,00,016,02,2,2021104445,メイショウフウドウ,05,3,三浦皇成,藤原英昭,松本　好隆,580,0000,00,福島
2026062803020210,10,03,1700,24,00,016,03,3,2022102987,バギーウィップ,04,1,武藤雅　,大竹正博,キャロットファーム,580,0000,00,福島
2026062803020210,10,03,1700,24,00,016,04,4,2021106623,エクリプスルバン,05,3,戸崎圭太,田中博康,前田　幸大,580,0000,00,福島
2026062803020210,10,03,1700,24,00,016,05,5,2020104567,ヴァナルガンド,06,1,津村明秀,稲垣幸雄,ノルマンディーサラブレッドレーシング,580,0000,00,福島
2026062803020210,10,03,1700,24,00,016,06,6,2021101045,タイセイミッション,05,3,菊沢一樹,伊藤圭三,田中　成奉,580,0000,00,福島
2026062803020210,10,03,1700,24,00,016,07,6,2020104738,ラフエイジアン,06,3,ゴンサル,中舘英二,尾崎　恒男,580,0000,00,福島
2026062803020210,10,03,1700,24,00,016,08,7,2021103502,アイウィル,05,1,田口貫太,高木登　,Ｇリビエール・レーシング,580,0000,00,福島
2026062803020210,10,03,1700,24,00,016,09,7,2021105182,ドバイブルース,05,1,横山武史,加藤征弘,加藤　正二郎,580,0000,00,福島
2026062803020210,10,03,1700,24,00,016,10,8,2021106874,ゴールドアローン,05,2,石川裕紀,青木孝文,居城　寿与,560,0000,00,福島
2026062803020210,10,03,1700,24,00,016,11,8,2019105188,クロースコンバット,07,1,北村宏司,青木孝文,吉田　勝己,580,0000,00,福島
2026062803020211,11,03,1800,17,00,999,01,1,2023103386,ルージュボヤージュ,03,2,北村宏司,木村哲也,東京ホースレーシング,520,0000,00,福島
2026062803020211,11,03,1800,17,00,999,02,1,2023105684,クカイリモク,03,1,ゴンサル,堀宣行　,金子真人ホールディングス,530,0000,00,福島
2026062803020211,11,03,1800,17,00,999,03,2,2023104885,ジーネキング,03,1,菊沢一樹,斎藤誠　,山口　雄司,560,0000,00,福島
2026062803020211,11,03,1800,17,00,999,04,2,2023101569,サイモンシャリオ,03,1,田口貫太,梅田智之,澤田　昭紀,520,0000,00,福島
2026062803020211,11,03,1800,17,00,999,05,3,2023104224,リッツパーティー,03,1,横山武史,岩戸孝樹,田頭　勇貴,540,0000,00,福島
2026062803020211,11,03,1800,17,00,999,06,3,2023105084,コルテオソレイユ,03,1,荻野極　,佐藤悠太,ニットー商事,540,0000,00,福島
2026062803020211,11,03,1800,17,00,999,07,4,2023105332,ショウナンガルフ,03,1,丸山元気,須貝尚介,国本　哲秀,570,0000,00,福島
2026062803020211,11,03,1800,17,00,999,08,4,2023103326,ディールメーカー,03,1,高杉吏麒,大和田成,諸江　幸祐,560,0000,00,福島
2026062803020211,11,03,1800,17,00,999,09,5,2023100021,キンググローリー,03,1,石川裕紀,古賀慎明,平口　信行,540,0000,00,福島
2026062803020211,11,03,1800,17,00,999,10,5,2023100681,ガリレア,03,1,石橋脩　,清水英克,井高　義光,540,0000,00,福島
2026062803020211,11,03,1800,17,00,999,11,6,2023107368,コロナドブリッジ,03,1,三浦皇成,庄野靖志,Ｇ１レーシング,540,0000,00,福島
2026062803020211,11,03,1800,17,00,999,12,6,2023107199,ローベルクランツ,03,1,松山弘平,小林真也,キャロットファーム,570,0000,00,福島
2026062803020211,11,03,1800,17,00,999,13,7,2023100724,サノノグレーター,03,1,田辺裕信,尾形和幸,佐野　信幸,560,0000,00,福島
2026062803020211,11,03,1800,17,00,999,14,7,2023103907,スカイスプレンダー,03,1,戸崎圭太,池江泰寿,シルクレーシング,550,0000,00,福島
2026062803020211,11,03,1800,17,00,999,15,8,2023107278,バドリナート,03,1,津村明秀,松永幹夫,サンデーレーシング,570,0000,00,福島
2026062803020211,11,03,1800,17,00,999,16,8,2023107352,スペルーチェ,03,1,Ｍ．デム,宮田敬介,窪田　芳郎,550,0000,00,福島
2026062803020212,12,03,1150,24,00,005,01,1,2023101112,ロイヤルスパイア,03,1,松山弘平,栗田徹　,ゴドルフィン,550,0000,00,福島
2026062803020212,12,03,1150,24,00,005,02,2,2023101516,モズタンケ,03,1,菊沢一樹,栗田徹　,北側　雅司,550,0000,00,福島
2026062803020212,12,03,1150,24,00,005,03,3,2023102819,マーシャルアン,03,1,上里直汰,大和田成,ＴＵＲＦレーシング,520,0000,00,福島
2026062803020212,12,03,1150,24,00,005,04,3,2023102545,ミルトハーバー,03,1,田辺裕信,鈴木慎太,永山　勝敏,550,0000,00,福島
2026062803020212,12,03,1150,24,00,005,05,4,2023107095,クアロアランチ,03,2,荻野極　,西田雄一,サンデーレーシング,530,0000,00,福島
2026062803020212,12,03,1150,24,00,005,06,4,2020105525,カツノテンス,06,1,松岡正海,伊藤伸一,勝野産業,580,0000,00,福島
2026062803020212,12,03,1150,24,00,005,07,5,2023100955,ソニックブレイカー,03,1,戸崎圭太,稲垣幸雄,ＣＨＥＶＡＬ　ＡＴＴＡＣＨＥ,550,0000,00,福島
2026062803020212,12,03,1150,24,00,005,08,5,2022106686,スターランウェイ,04,2,小林脩斗,斎藤誠　,ヒダカ・ブリーダーズ・ユニオン,560,0000,00,福島
2026062803020212,12,03,1150,24,00,005,09,6,2021109088,アルニラム,05,3,佐藤翔馬,伊藤大士,ＳＴレーシング,550,0000,00,福島
2026062803020212,12,03,1150,24,00,005,10,6,2020106004,ゴルトレオパルト,06,1,野中悠太,的場均　,小澤　徳定,580,0000,00,福島
2026062803020212,12,03,1150,24,00,005,11,7,2022105494,フクチャンヒメ,04,2,小崎綾也,加藤征弘,福田　義明,560,0000,00,福島
2026062803020212,12,03,1150,24,00,005,12,7,2021103994,タッカーバレット,05,1,木幡巧也,田島俊明,小松崎　孝,580,0000,00,福島
2026062803020212,12,03,1150,24,00,005,13,8,2023103802,ブーケドリス,03,2,横山武史,宮田敬介,Ｇ１レーシング,530,0000,00,福島
2026062803020212,12,03,1150,24,00,005,14,8,2023101792,ジャスフォール,03,1,石橋脩　,上原佑紀,ディアレストクラブ,550,0000,00,福島
2026062810020201,01,10,1200,17,18,703,01,1,2023102145,ホーリーステップ,03,2,森田誠也,斉藤崇史,ホシノレーシング,520,0129,03,小倉
2026062810020201,01,10,1200,17,18,703,02,1,2023101400,ハイソリア,03,2,太宰啓介,昆貢　　,エラドゥーラ,550,0943,13,小倉
2026062810020201,01,10,1200,17,18,703,03,2,2023102639,ランスオブラヴ,03,2,柴田裕一,奥村豊　,五影　慶則,530,0594,09,小倉
2026062810020201,01,10,1200,17,18,703,04,2,2023109072,ベルセクレト,03,2,田山旺佑,藤岡健一,那須野牧場,530,1535,15,小倉
2026062810020201,01,10,1200,17,18,703,05,3,2023100429,ジョービスコッティ,03,2,吉村誠之,清水久詞,上田　江吏子,550,0026,02,小倉
2026062810020201,01,10,1200,17,18,703,06,3,2023101877,キャッチミークライ,03,2,松若風馬,牧田和弥,畑佐　博,550,1517,14,小倉
2026062810020201,01,10,1200,17,18,703,07,4,2023107038,ディオレガーロ,03,2,幸英明　,長谷川浩,サンデーレーシング,550,0347,07,小倉
2026062810020201,01,10,1200,17,18,703,08,4,2023105833,セレブトーチ,03,2,川端海翼,坂口智康,中村　伊三美,520,0187,04,小倉
2026062810020201,01,10,1200,17,18,703,09,5,2023106856,アンガーザガール,03,2,西村淳也,東田明士,ＳＳレーシング,550,0019,01,小倉
2026062810020201,01,10,1200,17,18,703,10,5,2023101738,サンシャインビーチ,03,2,高倉稜　,渡辺薫彦,高昭牧場,550,0895,12,小倉
2026062810020201,01,10,1200,17,18,703,11,6,2023100144,エンブルーシャ,03,2,富田暁　,武英智　,奥　雅哉,550,0324,06,小倉
2026062810020201,01,10,1200,17,18,703,12,6,2023103081,ヴィーラー,03,2,菱田裕二,矢作芳人,黒岩　剛史,550,0634,10,小倉
2026062810020201,01,10,1200,17,18,703,13,7,2023104818,メイショウピュルテ,03,2,西塚洸二,笹田和秀,松本　好隆,550,0214,05,小倉
2026062810020201,01,10,1200,17,18,703,14,7,2023101170,ザムーン,03,2,酒井学　,千田輝彦,ゴドルフィン,550,0361,08,小倉
2026062810020201,01,10,1200,17,18,703,15,7,2023105623,テイエムリチャード,03,2,川須栄彦,鈴木孝志,竹園　正繼,550,3316,17,小倉
2026062810020201,01,10,1200,17,18,703,16,8,2023103685,リーガルスプレンダ,03,2,加藤祥太,庄野靖志,吉田　晴哉,550,0800,11,小倉
2026062810020201,01,10,1200,17,18,703,17,8,2023101884,フルーツベイビー,03,2,国分優作,畑端省吾,ｇｌｉｔｔｅｒＧ,550,2488,16,小倉
2026062810020201,01,10,1200,17,18,703,18,8,2023101263,チェラブ,03,2,藤懸貴志,平田修　,小林　竜太郎,550,3639,18,小倉
2026062810020202,02,10,1800,17,16,703,01,1,2023102357,ブランチアウト,03,1,太宰啓介,昆貢　　,ノルマンディーサラブレッドレーシング,570,0036,02,小倉
2026062810020202,02,10,1800,17,16,703,02,1,2023103357,マサハヤルージュ,03,2,吉村誠之,千田輝彦,ドリーム＆Ｄｒｅａｍ,550,0352,08,小倉
2026062810020202,02,10,1800,17,16,703,03,2,2023102622,エリカアズーラ,03,2,西塚洸二,友道康夫,三木　正浩,550,1448,13,小倉
2026062810020202,02,10,1800,17,16,703,04,2,2023103775,リュネヴィル,03,2,加藤祥太,梅田智之,吉田　晴哉,550,2422,16,小倉
2026062810020202,02,10,1800,17,16,703,05,3,2023100926,モンロワイヤル,03,1,西村淳也,牧浦充徳,西浦　和男,570,0027,01,小倉
2026062810020202,02,10,1800,17,16,703,06,3,2023101308,グリミスティ,03,2,菱田裕二,森田直行,永嶋　啓一,550,0642,11,小倉
2026062810020202,02,10,1800,17,16,703,07,4,2023107543,チヨ,03,2,田山旺佑,鈴木孝志,寺田　寿男,510,0129,05,小倉
2026062810020202,02,10,1800,17,16,703,08,4,2023110077,エングルマン,03,1,幸英明　,西村真幸,吉田　和美,550,0097,04,小倉
2026062810020202,02,10,1800,17,16,703,09,5,2023105292,サンダーバード,03,2,今村聖奈,武幸四郎,藤田　晋,530,0043,03,小倉
2026062810020202,02,10,1800,17,16,703,10,5,2023101282,メイショウユウゲン,03,1,森田誠也,安達昭夫,松本　好隆,540,2369,15,小倉
2026062810020202,02,10,1800,17,16,703,11,6,2023100457,ワンダーエイド,03,1,秋山稔樹,吉村圭司,山本　能成,570,2188,14,小倉
2026062810020202,02,10,1800,17,16,703,12,6,2023104938,アリュウ,03,2,角田大和,井上智史,村木　慎吾,550,0303,07,小倉
2026062810020202,02,10,1800,17,16,703,13,7,2023102060,オーマイラッキーン,03,2,永島まな,高橋康之,大田　恭充,530,0180,06,小倉
2026062810020202,02,10,1800,17,16,703,14,7,2023107239,ダノンプレリュード,03,2,富田暁　,矢作芳人,ダノックス,550,0703,12,小倉
2026062810020202,02,10,1800,17,16,703,15,8,2023105646,パラフローラ,03,2,松若風馬,今野貞一,水上　千歳,550,0600,10,小倉
2026062810020202,02,10,1800,17,16,703,16,8,2023105372,シャロン,03,2,泉谷楓真,杉山晴紀,江馬　由将,550,0599,09,小倉
2026062810020203,03,10,1200,17,18,703,01,1,2023100277,ショウナンライラ,03,1,富田暁　,松下武士,湘南,570,2038,13,小倉
2026062810020203,03,10,1200,17,18,703,02,1,2023102237,マテンロウノア,03,1,太宰啓介,坂口智康,寺田　千代乃,570,2230,14,小倉
2026062810020203,03,10,1200,17,18,703,03,2,2023102290,イクヒロ,03,1,柴田裕一,小椋研介,佐々木　將吉,550,0929,10,小倉
2026062810020203,03,10,1200,17,18,703,04,2,2023106766,チュウワメロディー,03,1,松若風馬,小崎憲　,中西　忍,570,0019,01,小倉
2026062810020203,03,10,1200,17,18,703,05,3,2023102989,タイガーロード,03,1,酒井学　,大橋勇樹,伊藤　和夫,570,0123,05,小倉
2026062810020203,03,10,1200,17,18,703,06,3,2023102185,ドラムメジャー,03,2,田山旺佑,東田明士,大樹ファーム,530,0052,02,小倉
2026062810020203,03,10,1200,17,18,703,07,4,2023102421,ヴェネラブル,03,2,藤懸貴志,吉村圭司,ノルマンディーサラブレッドレーシング,550,1514,12,小倉
2026062810020203,03,10,1200,17,18,703,08,4,2023104520,ルナフィオーレ,03,2,西村淳也,庄野靖志,ＹＧＧホースクラブ,550,0081,03,小倉
2026062810020203,03,10,1200,17,18,703,09,5,2023101782,チョウダントツ,03,2,川端海翼,羽月友彦,丸山　隆雄,520,4782,17,小倉
2026062810020203,03,10,1200,17,18,703,10,5,2023103054,ヤマトチャージ,03,1,角田大和,安達昭夫,サン,570,2925,16,小倉
2026062810020203,03,10,1200,17,18,703,11,6,2023102133,スイートポメロ,03,2,菱田裕二,森田直行,河原　義宏,550,0179,07,小倉
2026062810020203,03,10,1200,17,18,703,12,6,2023110089,アドバンスモダン,03,3,永島まな,森秀行　,久保田　典秀,550,0875,09,小倉
2026062810020203,03,10,1200,17,18,703,13,7,2023105739,モズヴイ,03,1,川田将雅,藤岡健一,北側　雅司,570,0082,04,小倉
2026062810020203,03,10,1200,17,18,703,14,7,2023102563,ジャスティンカレラ,03,1,西塚洸二,友道康夫,三木　正浩,570,2807,15,小倉
2026062810020203,03,10,1200,17,18,703,15,7,2023104173,メテオロイド,03,1,幸英明　,宮地貴稔,石瀬　浩三,570,0127,06,小倉
2026062810020203,03,10,1200,17,18,703,16,8,2023105740,モズナツノジン,03,1,国分優作,畑端省吾,北側　雅司,570,4809,18,小倉
2026062810020203,03,10,1200,17,18,703,17,8,2023106320,ワイドカクゲン,03,1,吉村誠之,杉山佳明,幅田　昌伸,570,0304,08,小倉
2026062810020203,03,10,1200,17,18,703,18,8,2023100392,レジーナテンペスタ,03,2,森田誠也,前川恭子,生垣　博志,520,1511,11,小倉
2026062810020204,04,10,1700,24,16,703,01,1,2023101487,ブラックアイロン,03,1,川端海翼,浜田多実,槇本牧場,540,2879,16,小倉
2026062810020204,04,10,1700,24,16,703,02,1,2023107341,レッドピアレス,03,1,西村淳也,中内田充,東京ホースレーシング,570,0100,03,小倉
2026062810020204,04,10,1700,24,16,703,03,2,2023100605,キミガスキダ,03,2,藤懸貴志,牧田和弥,サンライズ,550,2066,13,小倉
2026062810020204,04,10,1700,24,16,703,04,2,2023106961,ジュピターバローズ,03,1,西塚洸二,友道康夫,猪熊　広次,570,0224,08,小倉
2026062810020204,04,10,1700,24,16,703,05,3,2023103067,トモジャカトゥーラ,03,2,国分優作,大根田裕,吉冨　朝美,550,2561,15,小倉
2026062810020204,04,10,1700,24,16,703,06,3,2023105294,グリーンゴー,03,1,川田将雅,福永祐一,平田　修,570,0019,01,小倉
2026062810020204,04,10,1700,24,16,703,07,4,2023105044,ゴールデンボブ,03,1,角田大和,四位洋文,エースレーシング,570,0586,09,小倉
2026062810020204,04,10,1700,24,16,703,08,4,2023106134,グーフィー,03,1,長岡禎仁,茶木太樹,手嶋　康雄,570,0215,06,小倉
2026062810020204,04,10,1700,24,16,703,09,5,2023103706,リアライズステラ,03,1,酒井学　,須貝尚介,今福　洋介,570,1372,11,小倉
2026062810020204,04,10,1700,24,16,703,10,5,2023101111,メンデレーエフ,03,1,富田暁　,野中賢二,ゴドルフィン,570,0029,02,小倉
2026062810020204,04,10,1700,24,16,703,11,6,2023101743,ホッコームジカ,03,2,今村聖奈,飯田祐史,北幸商事,530,0941,10,小倉
2026062810020204,04,10,1700,24,16,703,12,6,2023102317,バンダムソレール,03,1,田山旺佑,小栗実　,山科　統,550,0193,05,小倉
2026062810020204,04,10,1700,24,16,703,13,7,2023104872,ゴールデンドラゴン,03,1,松若風馬,宮本博　,梶山　高志,570,0218,07,小倉
2026062810020204,04,10,1700,24,16,703,14,7,2023101848,ジューンマーチ,03,1,永島まな,松下武士,吉川　潤,550,0182,04,小倉
2026062810020204,04,10,1700,24,16,703,15,8,2023102773,ハイビッグゴールド,03,1,幸英明　,谷潔　　,服部　新平,570,2310,14,小倉
2026062810020204,04,10,1700,24,16,703,16,8,2023103339,パスリヤージュ,03,2,城戸義政,荒川義之,吉田　照哉,550,1745,12,小倉
