race_code,Ｒ,場コード,距離,コース,頭数,クラス名,馬番,枠番,ketto_toroku_bango,馬名,年齢,性別,騎手,調教師,馬主(最新/仮想),斤量,オッズ,人気,場所
2026062703020104,04,03,2750,54,00,999,04,4,2018102196,ゴールドブリーズ,08,1,水沼元輝,深山雅史,居城　寿与,570,0000,00,福島
2026062703020104,04,03,2750,54,00,999,05,5,2020103053,シャンドゥレール,06,3,坂口智康,手塚貴徳,ＤＭＭドリームクラブ,570,0000,00,福島
2026062703020104,04,03,2750,54,00,999,06,6,2019101889,コンバスチョン,07,3,森一馬　,伊藤圭三,ゴドルフィン,600,0000,00,福島
2026062703020104,04,03,2750,54,00,999,07,7,2020100948,ウォーターリーダー,06,1,高田潤　,藤野健太,山岡　正人,600,0000,00,福島
2026062703020104,04,03,2750,54,00,999,08,7,2019104767,ヴェールランス,07,1,五十嵐雄,田村康仁,社台レースホース,600,0000,00,福島
2026062703020104,04,03,2750,54,00,999,09,8,2018110131,アメリカンピース,08,3,小坂忠士,東田明士,吉澤ホールディングス,600,0000,00,福島
2026062703020104,04,03,2750,54,00,999,10,8,2021104112,ローンウルフ,05,1,大江原圭,武市康男,飯田　正剛,600,0000,00,福島
2026062703020105,05,03,1200,17,00,701,01,1,2024103170,エバーメテオ,02,1,津村明秀,和田正一,スピードファーム,550,0000,00,福島
2026062703020105,05,03,1200,17,00,701,02,2,2024100568,エニシングゴース,02,1,石橋脩　,和田雄二,田島　榮二郎,550,0000,00,福島
2026062703020105,05,03,1200,17,00,701,03,3,2024106482,アンムート,02,2,坂井瑠星,奥村豊　,シルクレーシング,550,0000,00,福島
2026062703020105,05,03,1200,17,00,701,04,4,2024102830,アイデアルカット,02,1,嶋田純次,手塚貴徳,ミルファーム,550,0000,00,福島
2026062703020105,05,03,1200,17,00,701,05,5,2024101373,スウィット,02,1,木幡巧也,牧光二　,ネコメンレーシング,550,0000,00,福島
2026062703020105,05,03,1200,17,00,701,06,6,2024103668,エーアイクワイ,02,1,石川裕紀,相沢郁　,Ｃ２Ｍ,550,0000,00,福島
2026062703020105,05,03,1200,17,00,701,07,6,2024101381,シャインフォード,02,1,武藤雅　,武藤善則,高橋　文男,550,0000,00,福島
2026062703020105,05,03,1200,17,00,701,08,7,2024102853,ブラックナザレ,02,1,小崎綾也,佐藤吉勝,ミルファーム,550,0000,00,福島
2026062703020105,05,03,1200,17,00,701,09,7,2024100266,ショウナンハーヴェ,02,1,ゴンサル,中舘英二,国本　哲秀,550,0000,00,福島
2026062703020105,05,03,1200,17,00,701,10,8,2024102066,モーモーゼロ,02,1,石田拓郎,石栗龍彦,７９組合,520,0000,00,福島
2026062703020105,05,03,1200,17,00,701,11,8,2024103001,セイウントレジャ,02,1,野中悠太,杉浦宏昭,西山　茂行,550,0000,00,福島
2026062703020106,06,03,1150,24,00,701,01,1,2024101902,レオライジング,02,2,原優介　,杉浦宏昭,レオ,550,0000,00,福島
2026062703020106,06,03,1150,24,00,701,02,2,2024104312,エランヴィータ,02,1,三浦皇成,柄崎将寿,野田　努,550,0000,00,福島
2026062703020106,06,03,1150,24,00,701,03,3,2024100285,ラヴァブルロマン,02,2,菊沢一樹,伊藤圭三,矢野　雅子,550,0000,00,福島
2026062703020106,06,03,1150,24,00,701,04,4,2024108276,パレスラン,02,1,石川裕紀,手塚貴久,青芝商事,550,0000,00,福島
2026062703020106,06,03,1150,24,00,701,05,5,2024106083,エコロメジャー,02,1,戸崎圭太,牧浦充徳,原村　正紀,550,0000,00,福島
2026062703020106,06,03,1150,24,00,701,06,6,2024102851,オルッス,02,1,嶋田純次,伊坂重信,ミルファーム,550,0000,00,福島
2026062703020106,06,03,1150,24,00,701,07,7,2024105391,セイウンガジュマル,02,1,木幡巧也,牧光二　,西山　茂行,550,0000,00,福島
2026062703020106,06,03,1150,24,00,701,08,7,2024102461,ソラティオ,02,2,柴田大知,粕谷昌央,服部　英利,550,0000,00,福島
2026062703020106,06,03,1150,24,00,701,09,8,2024106276,ムーンベリル,02,2,坂井瑠星,西村真幸,シルクレーシング,550,0000,00,福島
2026062703020106,06,03,1150,24,00,701,10,8,2024100292,マリノエスプレッソ,02,2,横山典弘,村田一誠,矢野　雅子,550,0000,00,福島
2026062703020107,07,03,1800,17,00,703,01,1,2023103789,アースヴィンチ,03,2,丸山元気,蛯名正義,中島　真美,550,0000,00,福島
2026062703020107,07,03,1800,17,00,703,02,1,2023107282,モーブプリエール,03,2,原優介　,鈴木慎太,シルクレーシング,550,0000,00,福島
2026062703020107,07,03,1800,17,00,703,03,2,2023106939,アッパーウォーター,03,2,坂井瑠星,千葉直人,吉田　勝己,550,0000,00,福島
2026062703020107,07,03,1800,17,00,703,04,2,2023100314,グレイスルーラー,03,2,佐藤翔馬,尾形和幸,佐藤　壽男,520,0000,00,福島
2026062703020107,07,03,1800,17,00,703,05,3,2023106919,エバーシャンティ,03,2,戸崎圭太,久保田貴,宇田　豊,550,0000,00,福島
2026062703020107,07,03,1800,17,00,703,06,3,2023101298,イバラヒメ,03,2,石田拓郎,新開幸一,会田　浩史,520,0000,00,福島
2026062703020107,07,03,1800,17,00,703,07,4,2023106463,ラグアイリータ,03,2,津村明秀,岩戸孝樹,ビッグレッドファーム,550,0000,00,福島
2026062703020107,07,03,1800,17,00,703,08,4,2023103237,フォセットジェンヌ,03,2,ゴンサル,和田勇介,吉田　智,550,0000,00,福島
2026062703020107,07,03,1800,17,00,703,09,5,2023100896,ミダレセツゲツカ,03,2,上里直汰,清水英克,ビッグレッドファーム,520,0000,00,福島
2026062703020107,07,03,1800,17,00,703,10,5,2023105878,ウインスフェーン,03,2,松岡正海,畠山吉宏,ウイン,550,0000,00,福島
2026062703020107,07,03,1800,17,00,703,11,6,2023103559,レイナデルアイレ,03,2,嶋田純次,矢嶋大樹,ライオンレースホース,550,0000,00,福島
2026062703020107,07,03,1800,17,00,703,12,6,2023107085,セルレーヴ,03,2,北村宏司,室井潔　,シルクレーシング,550,0000,00,福島
2026062703020107,07,03,1800,17,00,703,13,7,2023106980,エリオステモン,03,2,武藤雅　,柄崎将寿,キャロットファーム,550,0000,00,福島
2026062703020107,07,03,1800,17,00,703,14,7,2023101104,フロリメル,03,2,小崎綾也,加藤征弘,ゴドルフィン,550,0000,00,福島
2026062703020107,07,03,1800,17,00,703,15,8,2023107365,ラングロワブリッジ,03,2,吉田豊　,戸田博文,キャロットファーム,550,0000,00,福島
2026062703020107,07,03,1800,17,00,703,16,8,2023102737,ポポラヴィスタ,03,2,石神深道,鈴木慎太,ＹＧＧホースクラブ,520,0000,00,福島
2026062703020108,08,03,2000,17,00,703,01,1,2023106853,ベイツリー,03,1,横山典弘,村田一誠,キャロットファーム,570,0000,00,福島
2026062703020108,08,03,2000,17,00,703,02,1,2023105862,ウインマニフィーク,03,1,戸崎圭太,鈴木慎太,ウイン,570,0000,00,福島
2026062703020108,08,03,2000,17,00,703,03,2,2023102890,モロノディアマンテ,03,1,木幡巧也,田中勝春,諸岡　勲,570,0000,00,福島
2026062703020108,08,03,2000,17,00,703,04,2,2023103583,シーサンタナ,03,3,嶋田純次,手塚貴久,平田　修,570,0000,00,福島
2026062703020108,08,03,2000,17,00,703,05,3,2023105575,ホープフルワールド,03,1,北村宏司,伊藤大士,大塚　亮一,570,0000,00,福島
2026062703020108,08,03,2000,17,00,703,06,3,2023104349,テンノルーキー,03,1,杉原誠人,田村康仁,天白　泰司,570,0000,00,福島
2026062703020108,08,03,2000,17,00,703,07,4,2023106338,コールリッジ,03,1,荻野極　,林徹　　,林　正道,570,0000,00,福島
2026062703020108,08,03,2000,17,00,703,08,4,2023105260,サトノリアファル,03,1,菊沢一樹,古賀慎明,里見　治,570,0000,00,福島
2026062703020108,08,03,2000,17,00,703,09,5,2023107406,クリスタルドレス,03,2,江田照男,高橋文雅,ミルファーム,550,0000,00,福島
2026062703020108,08,03,2000,17,00,703,10,5,2023106422,マイネルオラクル,03,1,石神深道,尾関知人,サラブレッドクラブ・ラフィアン,540,0000,00,福島
2026062703020108,08,03,2000,17,00,703,11,6,2023100558,シンショク,03,1,田辺裕信,尾形和幸,高橋　文男,570,0000,00,福島
2026062703020108,08,03,2000,17,00,703,12,6,2023106489,コスモアミュレット,03,1,ゴンサル,加藤士津,ビッグレッドファーム,570,0000,00,福島
2026062703020108,08,03,2000,17,00,703,13,7,2023101076,ベアダイヤモンド,03,1,津村明秀,松尾卓哉,熊木　浩,570,0000,00,福島
2026062703020108,08,03,2000,17,00,703,14,7,2023103555,オートカリテ,03,2,石橋脩　,牧光二　,吉田　照哉,550,0000,00,福島
2026062703020108,08,03,2000,17,00,703,15,8,2023104265,サツキジュエル,03,2,丸田恭介,石栗龍彦,小野　博郷,550,0000,00,福島
2026062703020108,08,03,2000,17,00,703,16,8,2023104588,マイチバイ,03,2,佐藤翔馬,堀内岳志,柴原　榮,520,0000,00,福島
2026062703020109,09,03,1150,24,00,010,01,1,2022103739,ゲクウ,04,1,菅原隆一,小手川準,鈴木　剛史,580,0000,00,福島
2026062703020109,09,03,1150,24,00,010,02,1,2022106169,カワキタマナレア,04,2,田辺裕信,杉山佳明,川島　徹郎,560,0000,00,福島
2026062703020109,09,03,1150,24,00,010,03,2,2020101195,ゴルトリッチ,06,1,菊沢一樹,牧浦充徳,前原　敏行,580,0000,00,福島
2026062703020109,09,03,1150,24,00,010,04,2,2022100333,タケルハーロック,04,1,石田拓郎,高柳大輔,森　保彦,580,0000,00,福島
2026062703020109,09,03,1150,24,00,010,05,3,2022100757,イノキ,04,1,丸山元気,岩戸孝樹,小菅　誠,580,0000,00,福島
2026062703020109,09,03,1150,24,00,010,06,3,2023110104,エコロシード,03,1,ゴンサル,堀宣行　,原村　正紀,550,0000,00,福島
2026062703020109,09,03,1150,24,00,010,07,4,2023107382,ケブランリ,03,1,荻野極　,加藤士津,吉田　和美,550,0000,00,福島
2026062703020109,09,03,1150,24,00,010,08,4,2021104145,オセアエクスプレス,05,1,三浦皇成,菊川正達,ＸＩＡＯジャパン,580,0000,00,福島
2026062703020109,09,03,1150,24,00,010,09,5,2021110122,アメリカンチケット,05,3,小崎綾也,藤原英昭,吉澤ホールディングス,580,0000,00,福島
2026062703020109,09,03,1150,24,00,010,10,5,2022102993,ヒラボクカレラ,04,1,坂井瑠星,奥村豊　,平田牧場,580,0000,00,福島
2026062703020109,09,03,1150,24,00,010,11,6,2021103588,グラスブランシュ,05,2,杉原誠人,松山将樹,半沢,560,0000,00,福島
2026062703020109,09,03,1150,24,00,010,12,6,2022106261,タッカージーティー,04,2,横山典弘,鈴木伸尋,小松崎　孝,560,0000,00,福島
2026062703020109,09,03,1150,24,00,010,13,7,2022104546,サードウインド,04,2,武藤雅　,西田雄一,青芝商事,560,0000,00,福島
2026062703020109,09,03,1150,24,00,010,14,7,2021106307,モリノセピア,05,1,津村明秀,鈴木伸尋,森　和久,580,0000,00,福島
2026062703020109,09,03,1150,24,00,010,15,8,2023100670,ルクスレイモンド,03,1,戸崎圭太,上原佑紀,ルクス,550,0000,00,福島
2026062703020109,09,03,1150,24,00,010,16,8,2021103299,シアター,05,2,原優介　,茶木太樹,中村　祐子,560,0000,00,福島
2026062703020110,10,03,1700,24,00,010,01,1,2022106924,ハイクオリティ,04,1,ゴンサル,今野貞一,ＫＨレーシング,580,0000,00,福島
2026062703020110,10,03,1700,24,00,010,02,2,2022105556,ラストレガシー,04,1,田辺裕信,手塚貴久,ＤＭＭドリームクラブ,580,0000,00,福島
2026062703020110,10,03,1700,24,00,010,03,3,2023105748,リフレックス,03,1,三浦皇成,金成貴史,小原　準一郎,550,0000,00,福島
2026062703020110,10,03,1700,24,00,010,04,4,2021103549,ホウオウフロイト,05,1,杉原誠人,加藤和宏,小笹　芳央,580,0000,00,福島
2026062703020110,10,03,1700,24,00,010,05,5,2022104605,ショウナンヤッホー,04,1,津村明秀,栗田徹　,湘南,580,0000,00,福島
2026062703020110,10,03,1700,24,00,010,06,6,2023103717,コックピットサイト,03,1,荻野極　,鹿戸雄一,山田　弘,550,0000,00,福島
2026062703020110,10,03,1700,24,00,010,07,6,2020105350,コスモマルーン,06,2,菊沢一樹,秋本大介,酒井　孝敏,560,0000,00,福島
2026062703020110,10,03,1700,24,00,010,08,7,2022100887,ゲンパチルーナ,04,2,武藤雅　,西田雄一,平野　武志,560,0000,00,福島
2026062703020110,10,03,1700,24,00,010,09,7,2022103232,ドゥマーヴェリック,04,1,戸崎圭太,大竹正博,嶋田　一成,580,0000,00,福島
2026062703020110,10,03,1700,24,00,010,10,8,2022102037,ルクスメンデス,04,1,小崎綾也,小崎憲　,ルクス,580,0000,00,福島
2026062703020110,10,03,1700,24,00,010,11,8,2022100432,オーケーマヒナ,04,2,石川裕紀,相沢郁　,小野　建,560,0000,00,福島
2026062703020111,11,03,2000,17,00,016,01,1,2021102246,テーオーダグラス,05,1,横山典弘,須貝尚介,小笹　公也,580,0000,00,福島
2026062703020111,11,03,2000,17,00,016,02,2,2022102219,ノーランサンライズ,04,2,菊沢一樹,佐藤悠太,松岡　隆雄,560,0000,00,福島
2026062703020111,11,03,2000,17,00,016,03,3,2021100789,ハニーコム,05,2,戸崎圭太,蛯名正義,ビッグレッドファーム,560,0000,00,福島
2026062703020111,11,03,2000,17,00,016,04,4,2022105064,マリアイリダータ,04,2,坂井瑠星,田中博康,サンデーレーシング,560,0000,00,福島
2026062703020111,11,03,2000,17,00,016,05,5,2020103928,ホウオウスーペリア,06,1,津村明秀,吉岡辰弥,小笹　芳央,580,0000,00,福島
2026062703020111,11,03,2000,17,00,016,06,6,2021102905,ホルトバージ,05,1,石川裕紀,柴田卓　,ＹＧＧホースクラブ,580,0000,00,福島
2026062703020111,11,03,2000,17,00,016,07,7,2022110040,リーティアコナル,04,1,小崎綾也,高橋一哉,フクキタル,580,0000,00,福島
2026062703020111,11,03,2000,17,00,016,08,8,2022100626,フィオレストラーダ,04,2,荻野極　,杉山晴紀,ロードホースクラブ,560,0000,00,福島
2026062703020111,11,03,2000,17,00,016,09,8,2020100809,アマイ,06,2,原優介　,伊藤大士,ミルファーム,560,0000,00,福島
2026062703020112,12,03,1200,17,00,005,01,1,2022101579,オレイア,04,2,佐藤翔馬,加藤和宏,ドリーム＆Ｄｒｅａｍ,530,0000,00,福島
2026062703020112,12,03,1200,17,00,005,02,1,2022105996,ルシェロアズーリ,04,2,津村明秀,鈴木伸尋,米山　晴敏,560,0000,00,福島
2026062703020112,12,03,1200,17,00,005,03,2,2020103885,クリノゴッホ,06,3,原優介　,新開幸一,栗原　正雄,580,0000,00,福島
2026062703020112,12,03,1200,17,00,005,04,2,2023100954,テルケンレンスキー,03,1,木幡初也,竹内正洋,桑田　照夫,550,0000,00,福島
2026062703020112,12,03,1200,17,00,005,05,3,2020102767,テンプーシャオン,06,1,ゴンサル,和田勇介,村田　能光,580,0000,00,福島
2026062703020112,12,03,1200,17,00,005,06,3,2022101896,デアリングエア,04,2,菊沢一樹,菊沢隆徳,ノルマンディーサラブレッドレーシング,560,0000,00,福島
2026062703020112,12,03,1200,17,00,005,07,4,2022102696,ラブリーガール,04,2,吉田豊　,勢司和浩,齋藤　秀昭,560,0000,00,福島
2026062703020112,12,03,1200,17,00,005,08,4,2021106419,ココボロ,05,2,嶋田純次,松山将樹,阿部　善武,560,0000,00,福島
2026062703020112,12,03,1200,17,00,005,09,5,2023104521,サムハラ,03,1,石田拓郎,新開幸一,高橋　貴士,520,0000,00,福島
2026062703020112,12,03,1200,17,00,005,10,5,2022101819,ジェイエルライナー,04,2,小林脩斗,青木孝文,橋元　幸人,560,0000,00,福島
2026062703020112,12,03,1200,17,00,005,11,6,2023104764,エバーラスト,03,1,石神深道,和田正一,古賀　和夫,520,0000,00,福島
2026062703020112,12,03,1200,17,00,005,12,6,2021100958,ビッグフラワー,05,1,小崎綾也,加藤征弘,丸山　担,580,0000,00,福島
2026062703020112,12,03,1200,17,00,005,13,7,2022101520,ステートオブロック,04,1,丸山元気,松尾卓哉,シルクレーシング,580,0000,00,福島
2026062703020112,12,03,1200,17,00,005,14,7,2022103214,ルクスコロン,04,2,石川裕紀,堀内岳志,ルクス,560,0000,00,福島
2026062703020112,12,03,1200,17,00,005,15,8,2023101169,ファインサマーデイ,03,1,三浦皇成,高柳瑞樹,ゴドルフィン,550,0000,00,福島
2026062703020112,12,03,1200,17,00,005,16,8,2023106405,コックオーヴァン,03,2,松岡正海,伊藤伸一,ビッグレッドファーム,530,0000,00,福島
2026062710020101,01,10,1200,17,00,703,01,1,2024106603,シスキンブルーム,02,2,団野大成,斉藤崇史,ホシノレーシング,550,0000,00,小倉
2026062710020101,01,10,1200,17,00,703,02,2,2024104520,スマートメモリー,02,2,吉村誠之,石坂公一,大川　徹,550,0000,00,小倉
2026062710020101,01,10,1200,17,00,703,03,3,2024101729,ペプチドニンバス,02,1,富田暁　,武英智　,沼川　一彦,550,0000,00,小倉
2026062710020101,01,10,1200,17,00,703,04,4,2024104426,イザベル,02,2,松若風馬,藤野健太,中辻　明,550,0000,00,小倉
2026062710020101,01,10,1200,17,00,703,05,5,2024100009,クリコキアナ,02,2,国分恭介,谷潔　　,栗本　依利子,550,0000,00,小倉
2026062710020101,01,10,1200,17,00,703,06,6,2024100498,ニドヅケキンシ,02,1,今村聖奈,佐藤悠太,一門会,530,0000,00,小倉
2026062710020102,02,10,1000,24,00,703,01,1,2023101610,クリコファルコン,03,1,菱田裕二,谷潔　　,栗本　依利子,570,0000,00,小倉
2026062710020102,02,10,1000,24,00,703,02,2,2023106342,ヴォーゲ,03,1,田口貫太,森田直行,林　正道,570,0000,00,小倉
2026062710020102,02,10,1000,24,00,703,03,3,2023104999,メイショウマドンナ,03,2,森田誠也,荒川義之,松本　好隆,520,0000,00,小倉
2026062710020102,02,10,1000,24,00,703,04,3,2023105733,モズエムブイピー,03,1,西村淳也,矢作芳人,北側　雅司,570,0000,00,小倉
2026062710020102,02,10,1000,24,00,703,05,4,2023106567,メイショウテンジン,03,1,松山弘平,高橋亮　,松本　好隆,570,0000,00,小倉
2026062710020102,02,10,1000,24,00,703,06,4,2023100903,サンライズキース,03,1,川須栄彦,羽月友彦,ライフハウス,570,0000,00,小倉
2026062710020102,02,10,1000,24,00,703,07,5,2023104328,アルムアポジェ,03,2,秋山稔樹,北出成人,崎川　美枝子,550,0000,00,小倉
2026062710020102,02,10,1000,24,00,703,08,5,2023105728,モズタイシソウシ,03,1,藤懸貴志,平田修　,北側　雅司,570,0000,00,小倉
2026062710020102,02,10,1000,24,00,703,09,6,2023103746,メイワキラリ,03,1,鮫島良太,河嶋宏樹,増田　淳,570,0000,00,小倉
2026062710020102,02,10,1000,24,00,703,10,6,2023107530,ジャスパーブレイズ,03,1,川田将雅,森秀行　,加藤　和夫,570,0000,00,小倉
2026062710020102,02,10,1000,24,00,703,11,7,2023105019,ショーライトイヤー,03,1,太宰啓介,石橋守　,キーファーズ,570,0000,00,小倉
2026062710020102,02,10,1000,24,00,703,12,7,2023103534,マユナイト,03,2,幸英明　,高橋康之,会田　浩史,550,0000,00,小倉
2026062710020102,02,10,1000,24,00,703,13,8,2023104972,コパノルーカス,03,1,Ｍ．デム,梅田智之,小林　祥晃,570,0000,00,小倉
2026062710020102,02,10,1000,24,00,703,14,8,2023100974,スマッシング,03,2,田山旺佑,佐藤悠太,下河辺　隆行,530,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,01,1,2023105494,エイシンミスリル,03,2,幸英明　,大久保龍,栄進堂,550,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,02,1,2023101180,ミリタリータトゥー,03,2,西塚洸二,藤岡健一,ゴドルフィン,550,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,03,2,2023101097,ゴールデンテティス,03,2,加藤祥太,庄野靖志,協栄,550,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,04,2,2023107309,ジリアート,03,2,今村聖奈,矢作芳人,キャロットファーム,530,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,05,3,2023102067,メイショウツキヨ,03,2,柴田裕一,飯田祐史,松本　好隆,530,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,06,3,2023101110,ヴァーティゴー,03,2,酒井学　,西園翔太,ゴドルフィン,550,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,07,4,2023106115,アロハ,03,2,松山弘平,杉山晴紀,田畑　利彦,550,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,08,4,2023106414,ライツェントライゼ,03,2,団野大成,梅田智之,サラブレッドクラブ・ラフィアン,550,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,09,5,2023106971,クィーンズウィンク,03,2,吉村誠之,清水久詞,林　正道,550,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,10,5,2023103348,オーロラボレアリス,03,2,Ｍ．デム,吉岡辰弥,社台レースホース,550,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,11,6,2023102179,ミスマリーゴールド,03,2,国分恭介,畑端省吾,ビクトリーホースランチ,550,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,12,6,2023105704,ビサイレント,03,2,森田誠也,畑端省吾,副島　義久,520,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,13,7,2023102137,スズノボンライミー,03,2,藤懸貴志,平田修　,小紫　嘉之,550,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,14,7,2023102238,ミッキーテネシー,03,2,高杉吏麒,中内田充,野田　みづき,550,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,15,8,2023103566,エコロゼルダ,03,2,田山旺佑,牧浦充徳,原村　正紀,530,0000,00,小倉
2026062710020103,03,10,1800,17,00,703,16,8,2023107332,バロッカネーラ,03,2,西村淳也,池添学　,キャロットファーム,550,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,01,1,2023101898,サカトクフェイス,03,1,長岡禎仁,今野貞一,ＳＴレーシング,570,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,02,1,2023104705,セイウンダイフク,03,1,永島まな,宮本博　,西山　茂行,550,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,03,2,2023107480,シンゼンコジロウ,03,1,今村聖奈,飯田祐史,原　司郎,550,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,04,2,2023102469,タマモスカイ,03,1,田山旺佑,茶木太樹,タマモ,550,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,05,3,2023100906,ソルアモール,03,2,団野大成,宮本博　,下河辺牧場,550,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,06,3,2023100112,シャンパンスター,03,2,国分恭介,緒方努　,水谷　美穂,550,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,07,4,2023103507,シャドウクライ,03,2,松山弘平,杉山佳明,飯塚　知一,550,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,08,4,2023100944,アイランド,03,1,吉村誠之,清水久詞,石川　達絵,570,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,09,5,2023100058,オセアスターライト,03,3,角田大和,東田明士,ＸＩＡＯジャパン,570,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,10,5,2023100621,ディープシャロー,03,1,太宰啓介,本田優　,深見　敏男,570,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,11,6,2023106319,ルヴレアール,03,1,森田誠也,角田晃一,ライオンレースホース,540,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,12,6,2023101334,テイエムロングダン,03,1,国分優作,浜田多実,竹園　正繼,570,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,13,7,2023105657,ラッキーヴォーグ,03,1,藤懸貴志,牧田和弥,ロイヤルパーク,570,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,14,7,2023106772,アップターンデイ,03,1,高杉吏麒,藤岡健一,フクキタル,570,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,15,8,2023100567,グレートアゲイン,03,1,柴田裕一,牧浦充徳,馬場　幸夫,550,0000,00,小倉
2026062710020104,04,10,1700,24,00,703,16,8,2023103330,ルージュエテルナ,03,2,西塚洸二,友道康夫,東京ホースレーシング,550,0000,00,小倉
2026062710020105,05,10,1200,17,00,701,01,1,2024108108,ワッザイカ,02,1,泉谷楓真,松永幹夫,山下　良子,550,0000,00,小倉
2026062710020105,05,10,1200,17,00,701,02,2,2024109107,リエーヴェ,02,1,永島まな,松下武士,米津　佳昭,530,0000,00,小倉
2026062710020105,05,10,1200,17,00,701,03,3,2024108089,ニシノキヅイタラ,02,2,田山旺佑,谷潔　　,西山　茂行,530,0000,00,小倉
2026062710020105,05,10,1200,17,00,701,04,4,2024108093,カシノクロサイト,02,2,亀田温心,北出成人,柏木　務,550,0000,00,小倉
2026062710020105,05,10,1200,17,00,701,05,5,2024108030,ヘキレキ,02,1,国分優作,大根田裕,ケンブリッジバレー,550,0000,00,小倉
2026062710020105,05,10,1200,17,00,701,06,6,2024109104,カエリールークス,02,2,松山弘平,佐藤悠太,ＫＲジャパン,550,0000,00,小倉
2026062710020105,05,10,1200,17,00,701,07,7,2024108062,クリノパッション,02,1,国分恭介,高橋義忠,栗本　守,550,0000,00,小倉
2026062710020105,05,10,1200,17,00,701,08,7,2024109106,ルーストカール,02,1,田口貫太,羽月友彦,ヒダカファーム,550,0000,00,小倉
2026062710020105,05,10,1200,17,00,701,09,8,2024109102,タカモリ,02,1,幸英明　,牧田和弥,岡　浩二,550,0000,00,小倉
2026062710020105,05,10,1200,17,00,701,10,8,2024108050,ソゲソゲスマイル,02,2,西塚洸二,笹田和秀,西村　新一郎,550,0000,00,小倉
2026062710020106,06,10,2000,17,00,703,01,1,2023107022,フレアオブセンス,03,1,西村淳也,高野友和,泉新キャピタル,570,0000,00,小倉
2026062710020106,06,10,2000,17,00,703,02,1,2023103411,スクランプシャス,03,1,菱田裕二,橋口慎介,社台レースホース,570,0000,00,小倉
2026062710020106,06,10,2000,17,00,703,03,2,2023104320,タガノミトゥンドゥ,03,2,田山旺佑,長谷川浩,八木　良司,530,0000,00,小倉
2026062710020106,06,10,2000,17,00,703,04,2,2023103243,グレイイメル,03,1,高倉稜　,武英智　,ケーエスＨＤ,570,0000,00,小倉
2026062710020106,06,10,2000,17,00,703,05,3,2023100927,マスターストーン,03,1,富田暁　,前川恭子,スリーエイチレーシング,570,0000,00,小倉
2026062710020106,06,10,2000,17,00,703,06,3,2023101029,クリスタルタワー,03,2,今村聖奈,寺島良　,レッドマジック,530,0000,00,小倉
2026062710020106,06,10,2000,17,00,703,07,4,2023103425,シャマレル,03,1,角田大和,渡辺薫彦,社台レースホース,570,0000,00,小倉
2026062710020106,06,10,2000,17,00,703,08,4,2023106982,クロスボーダー,03,2,川田将雅,小林真也,Ｇ１レーシング,550,0000,00,小倉
2026062710020106,06,10,2000,17,00,703,09,5,2023105418,ビップヴォルフ,03,1,Ｍ．デム,小椋研介,鈴木　邦英,570,0000,00,小倉
2026062710020106,06,10,2000,17,00,703,10,5,2023100929,ヴェロシア,03,1,団野大成,安田翔伍,窪田　芳郎,570,0000,00,小倉
2026062710020106,06,10,2000,17,00,703,11,6,2023102765,ルクスユアン,03,1,吉村誠之,清水久詞,ルクス,570,0000,00,小倉
2026062710020106,06,10,2000,17,00,703,12,6,2023100505,ゴナビーオーライト,03,2,藤懸貴志,梅田智之,二木　英実,550,0000,00,小倉
2026062710020106,06,10,2000,17,00,703,13,7,2023104370,スフィダンテ,03,1,酒井学　,高橋康之,ノースヒルズ,570,0000,00,小倉
2026062710020106,06,10,2000,17,00,703,14,7,2023104605,ゼンノゾンターク,03,1,国分恭介,緒方努　,大迫　久美子,570,0000,00,小倉
2026062710020106,06,10,2000,17,00,703,15,8,2023104380,ブライトキングダム,03,1,松山弘平,池江泰寿,前田　幸貴,570,0000,00,小倉
